Cloud Cover,Humidity,Pressure,Global Radiation,Precipitation,Sunshine,Temperature,Picnic
5.0,0.62,1.0191,1.74,0.0,4.6,8.6,False
7.0,0.69,1.015,1.09,0.0,0.0,8.1,False
7.0,0.71,1.014,1.35,0.0,3.0,11.6,False
6.0,0.61,1.0182,1.81,0.0,5.3,14.4,True
5.0,0.7,1.0213,1.27,0.0,1.9,12.4,True
4.0,0.71,1.0211,1.98,0.0,5.6,12.9,True
1.0,0.66,1.0149,2.21,0.03,10.1,14.0,False
6.0,0.6,1.0128,2.03,0.01,7.4,14.0,False
7.0,0.7,1.0177,1.44,0.0,0.9,12.2,False
3.0,0.62,1.0159,2.43,0.0,11.5,14.0,True
2.0,0.63,1.008,2.34,0.0,10.0,15.6,True
5.0,0.51,1.0075,2.41,0.0,10.4,16.2,True
6.0,0.69,1.0141,2.0,0.0,6.0,10.8,False
7.0,0.75,1.0181,2.2,0.0,6.0,11.1,False
7.0,0.74,1.0187,1.78,0.01,3.3,13.5,False
4.0,0.77,1.0195,2.09,0.64,6.7,14.1,False
5.0,0.62,1.0206,2.42,0.0,7.8,15.3,True
2.0,0.5,1.0215,2.87,0.0,12.0,12.0,False
3.0,0.56,1.0169,2.32,0.15,7.9,11.0,False
5.0,0.48,1.0124,2.59,0.0,10.1,15.6,True
7.0,0.58,1.0081,1.84,0.0,2.0,14.5,True
8.0,0.72,1.0071,0.72,0.04,0.0,11.6,False
8.0,0.77,1.0063,0.89,0.4,0.0,9.4,False
7.0,0.69,1.012,1.69,0.0,2.3,9.3,False
4.0,0.63,1.0186,2.18,0.0,4.8,10.9,False
3.0,0.63,1.022,2.37,0.0,8.3,13.7,True
5.0,0.77,1.0269,1.89,0.07,5.2,13.8,False
4.0,0.69,1.0243,2.46,0.19,6.9,14.5,False
5.0,0.66,1.025,2.03,0.37,4.8,11.1,False
8.0,0.62,1.026,1.94,0.0,1.1,10.3,False
6.0,0.63,1.0227,2.07,0.0,6.5,14.2,True
2.0,0.55,1.0184,3.15,0.03,12.9,16.7,False
7.0,0.72,1.0174,1.78,0.94,4.2,17.0,False
7.0,0.8,1.0176,2.21,0.8,5.0,16.8,False
7.0,0.77,1.0178,1.71,0.31,3.4,16.6,False
7.0,0.79,1.015,1.85,0.13,1.9,17.7,False
7.0,0.82,1.0141,2.21,0.32,3.6,17.8,False
6.0,0.77,1.0084,1.66,0.17,0.7,18.0,False
6.0,0.7,1.0162,2.46,0.01,6.1,14.1,False
6.0,0.69,1.0213,1.72,0.01,3.6,15.2,False
1.0,0.61,1.021,3.27,0.0,13.6,17.3,True
3.0,0.51,1.0187,3.18,0.0,13.4,20.5,True
5.0,0.78,1.0171,2.07,0.12,6.3,17.9,False
3.0,0.69,1.0174,3.0,0.0,11.4,19.3,True
3.0,0.62,1.0174,3.04,0.0,12.1,24.5,True
1.0,0.58,1.0146,3.13,0.48,13.4,24.9,False
7.0,0.8,1.0164,1.1,1.72,2.3,18.0,False
5.0,0.63,1.0276,2.72,0.01,7.8,14.1,False
6.0,0.68,1.0297,1.8,0.0,1.2,15.2,True
4.0,0.57,1.0267,2.37,0.0,7.3,16.4,True
1.0,0.47,1.02,3.48,0.0,14.1,16.9,True
3.0,0.56,1.0188,2.93,0.0,10.6,16.0,True
2.0,0.69,1.0171,2.61,0.02,10.5,17.2,False
4.0,0.57,1.0155,2.96,0.0,10.3,17.6,True
7.0,0.58,1.0081,2.85,1.03,7.1,14.6,False
7.0,0.77,1.0005,1.54,0.52,2.0,14.6,False
5.0,0.73,1.0071,1.86,0.19,4.3,15.1,False
8.0,0.76,1.0097,1.97,0.59,4.6,16.1,False
6.0,0.73,1.0129,1.8,0.19,4.0,15.9,False
3.0,0.59,1.0189,2.8,0.0,8.8,17.5,True
5.0,0.62,1.0227,2.61,0.0,6.9,16.8,True
5.0,0.67,1.0193,2.38,0.04,6.3,21.1,False
8.0,0.88,1.0176,0.71,1.49,0.1,19.3,False
6.0,0.66,1.0227,3.06,0.01,10.2,18.4,False
4.0,0.62,1.0214,3.42,0.0,12.1,19.5,True
4.0,0.67,1.0183,2.74,0.0,8.4,22.8,True
7.0,0.82,1.02,0.63,0.23,0.0,17.1,False
5.0,0.71,1.0217,2.32,0.02,5.7,14.9,False
5.0,0.7,1.0218,2.95,0.43,9.4,14.8,False
5.0,0.74,1.0233,3.02,0.0,6.9,13.7,False
8.0,0.8,1.0223,0.99,0.02,0.6,14.0,False
6.0,0.72,1.0151,2.29,0.0,5.2,17.5,True
6.0,0.78,1.0105,1.82,0.36,3.5,19.3,False
7.0,0.82,1.0143,1.61,0.71,0.1,18.5,False
6.0,0.76,1.0144,2.87,0.0,9.1,20.6,True
2.0,0.68,1.0179,2.8,0.0,11.1,23.2,True
4.0,0.67,1.0183,3.17,0.0,11.0,23.5,True
3.0,0.64,1.0157,3.36,0.0,13.5,23.7,True
6.0,0.72,1.0143,2.72,0.0,4.5,22.4,True
5.0,0.66,1.0105,2.95,0.06,9.0,21.3,False
7.0,0.69,1.0113,1.65,0.04,1.6,17.4,False
6.0,0.75,1.0171,1.9,0.11,3.6,16.1,False
6.0,0.62,1.0178,2.21,0.0,4.1,16.7,True
6.0,0.59,1.0182,2.22,0.01,4.7,17.1,False
8.0,0.76,1.0145,1.47,0.11,0.1,18.2,False
5.0,0.73,1.0126,1.93,0.08,2.9,22.6,False
6.0,0.73,1.0133,2.28,3.55,4.3,23.4,False
6.0,0.86,1.0192,1.67,1.07,2.0,21.1,False
7.0,0.85,1.0145,0.57,0.86,0.0,17.2,False
5.0,0.67,1.0197,2.47,0.0,6.9,16.6,True
4.0,0.62,1.0193,3.0,0.0,10.8,19.8,True
3.0,0.57,1.0136,3.1,0.0,13.2,23.6,True
7.0,0.64,1.0104,1.66,0.16,2.4,22.4,False
7.0,0.75,1.0094,0.94,0.16,0.9,20.5,False
6.0,0.75,1.0179,1.66,0.32,2.4,18.2,False
3.0,0.6,1.0211,3.18,0.0,13.0,19.0,True
1.0,0.62,1.0169,3.01,0.0,13.4,22.0,True
5.0,0.57,1.0217,2.35,0.0,7.4,20.7,True
7.0,0.66,1.0205,2.49,0.0,5.6,18.9,True
1.0,0.6,1.0123,2.92,0.22,12.6,22.9,False
7.0,0.81,1.0137,0.95,0.58,1.0,19.2,False
8.0,0.81,1.0169,0.65,0.04,0.0,17.0,False
1.0,0.66,1.0166,2.89,0.0,12.3,21.9,True
4.0,0.67,1.0158,2.66,0.0,10.3,22.9,True
8.0,0.89,1.0173,0.41,3.35,0.1,19.7,False
7.0,0.86,1.0168,1.19,3.74,1.4,20.1,False
7.0,0.73,1.0204,2.01,0.0,5.2,20.5,True
4.0,0.68,1.0201,2.63,0.0,10.6,21.1,True
4.0,0.68,1.0166,2.59,0.0,9.9,21.9,True
5.0,0.77,1.0173,2.04,0.0,5.7,20.6,True
1.0,0.72,1.0171,2.79,0.0,12.7,22.6,True
5.0,0.65,1.0163,2.39,0.0,9.6,24.2,True
7.0,0.66,1.0155,2.31,0.04,9.7,24.0,False
2.0,0.7,1.0188,2.54,0.0,11.3,22.9,True
2.0,0.66,1.0189,2.57,0.0,12.4,24.9,True
2.0,0.61,1.0176,2.49,0.0,11.6,26.6,True
7.0,0.66,1.0206,1.42,0.01,2.3,21.9,False
3.0,0.6,1.0179,2.7,0.0,13.0,19.9,True
1.0,0.6,1.0098,2.46,0.0,12.0,23.7,True
6.0,0.72,1.0127,1.56,0.37,4.5,21.7,False
6.0,0.8,1.0158,1.79,0.11,3.6,21.3,False
1.0,0.69,1.0172,2.49,0.0,11.7,22.5,True
6.0,0.71,1.0166,1.44,0.0,3.6,20.1,True
1.0,0.59,1.0218,2.6,0.0,13.0,15.4,True
0.0,0.59,1.0173,2.51,0.0,12.5,19.3,True
3.0,0.69,1.0149,2.04,0.61,9.1,22.0,False
8.0,0.86,1.0152,0.72,0.71,0.3,18.9,False
7.0,0.77,1.0099,1.13,0.02,1.9,18.6,False
7.0,0.78,1.0132,0.84,1.03,1.5,15.0,False
2.0,0.67,1.0247,2.32,0.0,10.4,13.5,True
1.0,0.67,1.0257,2.4,0.0,12.3,14.4,True
0.0,0.65,1.0222,2.31,0.0,11.8,18.4,True
3.0,0.65,1.0222,2.3,0.0,11.4,17.7,True
2.0,0.73,1.0251,2.11,0.0,10.5,17.4,True
7.0,0.78,1.0256,0.86,0.0,1.4,16.3,True
7.0,0.72,1.0213,1.14,0.0,1.5,15.9,True
5.0,0.65,1.019,2.03,0.0,7.6,15.0,True
7.0,0.77,1.0155,1.08,0.01,2.2,12.5,False
7.0,0.81,1.0147,1.12,0.0,1.3,12.5,False
8.0,0.9,1.0106,0.4,0.33,0.0,14.6,False
8.0,0.91,1.0142,0.3,0.03,0.0,16.5,False
7.0,0.84,1.0152,0.88,0.0,0.6,17.4,True
7.0,0.84,1.0163,0.96,1.43,2.8,17.6,False
7.0,0.84,1.019,1.4,0.05,3.5,18.1,False
6.0,0.76,1.0222,1.66,0.0,8.2,17.4,True
7.0,0.78,1.0229,1.27,0.0,2.9,16.6,True
3.0,0.74,1.0239,1.76,0.0,9.1,15.2,True
2.0,0.74,1.0247,1.75,0.0,10.2,15.9,True
3.0,0.75,1.0239,1.76,0.0,10.6,15.8,True
3.0,0.69,1.0213,1.83,0.0,11.0,15.7,True
3.0,0.73,1.0178,1.72,0.0,9.9,15.3,True
4.0,0.7,1.0188,1.46,0.0,6.0,12.6,False
3.0,0.7,1.0179,1.64,0.0,10.1,11.7,True
4.0,0.71,1.0181,1.25,0.0,5.6,12.2,False
7.0,0.76,1.017,0.91,0.0,0.6,13.0,True
7.0,0.75,1.0169,0.91,0.05,2.2,17.8,False
4.0,0.67,1.0149,1.55,0.42,9.0,20.5,False
8.0,0.87,1.016,0.47,1.5,0.0,17.5,False
7.0,0.85,1.0167,0.74,0.51,1.3,15.2,False
7.0,0.75,1.0181,0.96,0.82,1.2,14.0,False
6.0,0.77,1.0202,0.72,0.1,1.7,10.9,False
5.0,0.73,1.0277,1.34,0.01,6.3,8.8,False
3.0,0.69,1.0278,1.25,0.0,7.7,2.7,False
6.0,0.74,1.0262,0.71,0.21,2.0,4.9,False
7.0,0.82,1.023,0.6,0.1,1.3,6.1,False
7.0,0.82,1.0234,0.73,0.21,1.6,5.1,False
6.0,0.75,1.019,1.19,0.0,7.7,5.0,False
3.0,0.7,1.0102,1.17,0.0,7.5,6.7,False
7.0,0.68,1.0043,0.67,0.0,2.3,9.6,False
6.0,0.8,1.0041,0.77,0.01,2.9,10.5,False
7.0,0.88,1.0141,0.34,0.59,0.0,10.0,False
7.0,0.82,1.0184,1.07,0.04,6.7,10.3,False
8.0,0.84,1.0184,0.3,0.12,0.0,12.6,False
7.0,0.75,1.0221,0.58,0.0,1.7,11.8,False
5.0,0.82,1.0216,0.95,0.0,6.6,9.4,False
7.0,0.83,1.0256,0.29,0.0,1.0,8.4,False
7.0,0.82,1.0261,0.77,0.0,3.9,7.9,False
7.0,0.79,1.017,0.89,0.53,4.7,9.7,False
8.0,0.85,1.007,0.17,0.35,0.1,9.1,False
7.0,0.81,1.0016,0.58,0.4,0.5,8.3,False
3.0,0.75,1.0028,0.69,0.2,4.3,7.6,False
4.0,0.8,1.0104,0.62,0.0,2.6,6.4,False
7.0,0.85,1.0046,0.43,0.65,0.8,5.5,False
8.0,0.89,1.0099,0.15,0.9,0.0,5.0,False
8.0,0.87,1.0133,0.15,0.05,0.0,5.2,False
5.0,0.83,1.0125,0.46,0.0,2.4,5.6,False
6.0,0.9,1.0142,0.36,0.06,0.1,5.3,False
6.0,0.84,1.0158,0.6,0.0,1.5,10.5,False
7.0,0.83,1.0148,0.5,0.68,2.3,10.2,False
8.0,0.89,1.017,0.3,0.78,0.0,8.8,False
8.0,0.89,1.0138,0.28,0.15,0.0,11.8,False
7.0,0.81,1.0154,0.41,0.05,1.1,12.6,False
3.0,0.83,1.0258,0.66,0.0,5.4,9.6,False
0.0,0.86,1.0259,0.75,0.0,7.7,8.5,False
5.0,0.81,1.0259,0.48,0.0,1.9,8.7,False
6.0,0.77,1.0202,0.12,0.11,0.0,8.9,False
7.0,0.61,1.0185,0.41,0.38,1.4,11.4,False
7.0,0.72,1.0202,0.29,0.02,0.6,12.2,False
3.0,0.68,1.0171,0.56,0.01,4.5,9.1,False
7.0,0.68,1.0135,0.27,0.0,0.1,7.4,False
5.0,0.57,1.0119,0.64,0.0,6.0,8.9,False
8.0,0.69,1.0021,0.26,0.76,0.0,6.2,False
8.0,0.87,1.0112,0.22,0.21,0.0,4.5,False
7.0,0.82,1.0142,0.58,0.0,5.6,3.7,False
8.0,0.8,1.0093,0.37,0.49,0.2,4.7,False
4.0,0.83,1.0132,0.49,0.0,3.6,3.6,False
7.0,0.83,1.0171,0.28,0.08,0.0,2.7,False
8.0,0.9,1.0134,0.19,1.47,0.0,9.4,False
6.0,0.72,1.0185,0.4,0.01,2.3,6.9,False
2.0,0.74,1.0275,0.6,0.0,7.4,4.4,False
5.0,0.83,1.0281,0.2,0.03,1.3,6.0,False
8.0,0.87,1.0253,0.07,0.7,0.0,5.0,False
8.0,0.91,1.0219,0.08,0.31,0.0,1.6,False
8.0,0.78,1.0185,0.2,0.0,0.0,0.0,False
8.0,0.66,1.0147,0.11,0.0,0.0,-2.1,False
8.0,0.82,1.0115,0.12,0.03,0.0,-2.2,False
8.0,0.81,1.0102,0.23,0.0,0.0,-3.7,False
8.0,0.69,1.0065,0.33,0.0,0.9,-3.6,False
5.0,0.83,1.0104,0.45,0.38,2.4,-8.3,False
8.0,0.89,1.0018,0.29,0.19,0.1,1.2,False
8.0,0.73,0.9916,0.23,1.2,0.2,8.3,False
8.0,0.93,0.9924,0.13,0.89,0.0,3.9,False
4.0,0.81,1.012,0.54,0.0,5.9,0.4,False
7.0,0.8,1.0118,0.37,0.18,2.3,1.0,False
7.0,0.82,1.0084,0.28,0.42,0.3,3.2,False
7.0,0.92,1.0028,0.22,1.68,0.2,4.5,False
8.0,0.92,0.9979,0.07,1.54,0.0,8.5,False
7.0,0.93,0.9958,0.17,0.57,0.1,6.6,False
8.0,0.93,0.9965,0.08,0.56,0.0,2.9,False
